time,frequency,confidence
37.340,352.273,0.922902
37.350,353.963,0.968811
37.360,354.591,0.974770
37.370,354.938,0.972574
37.380,354.172,0.968642
37.390,352.661,0.943722
37.400,351.022,0.947456
37.410,349.677,0.940427
37.420,347.712,0.894493
37.430,346.348,0.901429
37.440,346.604,0.936046
37.450,347.886,0.921345
37.460,349.362,0.959994
37.470,350.296,0.967741
37.480,351.279,0.962294
37.490,350.443,0.970829
37.500,348.364,0.924261
37.510,344.002,0.900989
37.520,340.563,0.908661
37.530,339.399,0.940580
37.540,337.904,0.950341
37.550,336.074,0.934716
37.560,335.734,0.942648
37.570,335.368,0.956704
37.580,334.951,0.967028
37.590,335.006,0.967843
37.600,335.627,0.960459
37.610,336.399,0.936935
37.620,337.210,0.944570
37.630,338.025,0.930114
37.640,341.185,0.823699
37.650,347.557,0.884714
37.660,350.337,0.953602
37.670,351.972,0.942130
37.680,352.575,0.947862
37.690,354.400,0.967143
37.700,355.500,0.962427
37.710,354.073,0.968944
37.720,352.629,0.955423
37.730,350.818,0.968316
37.740,349.190,0.967120
37.750,347.526,0.950105
37.760,345.691,0.942368
37.770,342.865,0.824867
37.780,336.050,0.766324
37.790,330.980,0.767902
37.800,320.143,0.628793
37.810,312.030,0.941546
37.820,309.921,0.909905
37.830,304.295,0.890962
37.840,299.066,0.878858
37.850,297.715,0.872319
37.860,301.523,0.839872
37.870,304.685,0.851217
37.880,307.972,0.922666
37.890,309.299,0.949933
37.900,309.835,0.956796
37.910,311.164,0.954085
37.920,311.820,0.965009
37.930,312.457,0.964302
37.940,312.941,0.960449
37.950,313.357,0.949338
37.960,314.065,0.921795
37.970,314.983,0.945217
37.980,315.514,0.950733
37.990,315.826,0.951421
38.000,315.270,0.956644
38.010,314.987,0.955603
38.020,314.492,0.944563
38.030,314.361,0.939191
38.040,313.999,0.936174
38.050,313.954,0.937556
38.060,314.456,0.926960
38.070,316.500,0.917958
38.080,319.062,0.925605
38.090,319.781,0.928494
38.100,316.801,0.917582
38.110,315.075,0.910067
38.120,313.043,0.825877
38.130,311.810,0.662981
38.140,312.279,0.623484
38.150,314.418,0.761240
38.160,315.021,0.803981
38.170,316.450,0.766021
38.180,317.911,0.704036
38.190,315.827,0.756319
38.200,313.712,0.793522
38.210,312.135,0.931561
38.220,311.326,0.944405
38.230,311.339,0.938212
38.240,312.341,0.944156
38.250,314.427,0.917186
38.260,316.501,0.909679
38.270,319.495,0.934380
38.280,322.289,0.930361
38.290,324.741,0.930482
38.300,325.737,0.948773
38.310,327.711,0.950776
38.320,330.833,0.947584
38.330,334.907,0.838333
38.340,339.728,0.695505
38.350,350.329,0.839872
38.360,355.165,0.894934
38.370,357.955,0.935863
38.380,359.318,0.935565
38.390,359.546,0.927551
38.400,359.548,0.929055
38.410,359.331,0.943409
38.420,358.386,0.966189
38.430,357.739,0.966605
38.440,359.095,0.964129
38.450,360.183,0.932380
38.460,361.039,0.951770
38.470,361.155,0.941969
38.480,359.222,0.898579
38.490,356.342,0.851060
38.500,352.490,0.736612
38.510,334.714,0.373065
38.520,328.644,0.659963
38.530,325.733,0.598216
38.540,323.810,0.456424
38.550,321.602,0.337928
38.560,323.867,0.294947
38.570,325.596,0.407362
38.580,325.214,0.470175
38.590,327.396,0.521807
38.600,325.769,0.416855
38.610,324.807,0.381408
38.620,325.072,0.379235
38.630,327.001,0.183673
38.640,329.188,0.129787
38.650,328.008,0.151545
38.660,324.014,0.214259
38.670,322.919,0.305479
38.680,323.330,0.339618
38.690,322.260,0.141599
38.700,324.868,0.173317
38.710,323.144,0.236317
38.720,323.451,0.245327
38.730,323.235,0.237622
38.740,322.792,0.166615
38.750,325.433,0.145982
38.760,325.261,0.117555
38.770,324.675,0.106706
38.780,325.533,0.313864
38.790,326.709,0.369698
38.800,325.361,0.277762
38.810,327.111,0.217599
38.820,326.982,0.145760
38.830,325.379,0.090952
38.840,327.461,0.066826
38.850,327.145,0.064649
38.860,327.615,0.128092
38.870,329.707,0.168656
38.880,530.950,0.081893
38.890,532.220,0.143459
38.900,525.006,0.295507
38.910,488.903,0.377528
38.920,491.781,0.595619
38.930,495.046,0.893694
38.940,495.664,0.951178
38.950,494.449,0.962055
38.960,492.560,0.926509
38.970,489.965,0.939718
38.980,488.571,0.911817
38.990,485.583,0.907027
39.000,483.131,0.907504
39.010,481.151,0.891150
39.020,480.696,0.920487
39.030,485.500,0.925101
39.040,489.934,0.948072
39.050,492.185,0.943838
39.060,495.048,0.948622
39.070,500.672,0.873233
39.080,507.433,0.879447
39.090,513.157,0.923986
39.100,516.049,0.910524
39.110,516.695,0.934485
39.120,519.099,0.940521
39.130,521.575,0.917102
39.140,524.648,0.940713
39.150,525.237,0.948869
39.160,525.241,0.955057
39.170,525.742,0.957759
39.180,525.503,0.958563
39.190,524.176,0.959880
39.200,522.907,0.947606
39.210,521.748,0.936920
39.220,521.561,0.936152
39.230,520.703,0.942112
39.240,518.177,0.940020
39.250,514.990,0.888625
39.260,509.496,0.837735
39.270,502.401,0.924691
39.280,497.787,0.929056
39.290,491.200,0.915007
39.300,484.227,0.932877
39.310,477.612,0.949684
39.320,475.149,0.939690
39.330,474.006,0.957998
39.340,473.953,0.957725
39.350,474.730,0.947517
39.360,475.706,0.932486
39.370,476.198,0.938038
39.380,476.479,0.934139
39.390,477.658,0.934825
39.400,479.676,0.941000
39.410,479.699,0.954931
39.420,478.916,0.958518
39.430,478.267,0.958518
39.440,477.585,0.954001
39.450,477.266,0.951852
39.460,477.626,0.947985
39.470,478.384,0.946289
39.480,480.015,0.924227
39.490,480.906,0.906816
39.500,479.747,0.939173
39.510,477.929,0.950117
39.520,476.585,0.947611
39.530,475.151,0.939741
39.540,474.093,0.957960
39.550,473.866,0.960123
39.560,474.005,0.961300
39.570,474.624,0.952784
39.580,475.072,0.944138
39.590,476.599,0.951647
39.600,478.674,0.959547
39.610,480.254,0.949716
39.620,480.947,0.935617
39.630,480.646,0.946040
39.640,479.939,0.955045
39.650,478.849,0.956193
39.660,478.201,0.955728
39.670,476.741,0.943661
39.680,474.641,0.946481
39.690,472.813,0.958422
39.700,471.519,0.942596
39.710,469.706,0.969123
39.720,468.838,0.973109
39.730,469.338,0.970708
39.740,470.893,0.949741
39.750,472.033,0.962939
39.760,472.730,0.958844
39.770,473.766,0.943858
39.780,475.423,0.907524
39.790,477.211,0.939555
39.800,478.589,0.945448
39.810,479.736,0.938340
39.820,479.804,0.936833
39.830,478.034,0.949958
39.840,476.158,0.943918
39.850,474.529,0.956147
39.860,473.189,0.960602
39.870,471.234,0.934061
39.880,469.157,0.958630
39.890,467.437,0.965203
39.900,466.357,0.956069
39.910,466.538,0.960471
39.920,466.981,0.966685
39.930,467.380,0.974975
39.940,469.176,0.971913
39.950,471.824,0.934164
39.960,474.415,0.935741
39.970,475.516,0.920508
39.980,475.705,0.924303
39.990,476.235,0.936352
40.000,476.622,0.941149
40.010,476.402,0.936423
40.020,475.746,0.927664
40.030,474.623,0.942006
40.040,474.821,0.931959
40.050,475.267,0.927290
40.060,475.106,0.932495
40.070,474.127,0.956453
40.080,473.419,0.963614
40.090,472.677,0.969587
40.100,472.653,0.962819
40.110,473.327,0.951742
40.120,475.073,0.911808
40.130,477.042,0.934311
40.140,478.293,0.953408
40.150,479.285,0.952755
40.160,480.644,0.935785
40.170,483.064,0.931661
40.180,484.912,0.926394
40.190,484.318,0.925013
40.200,480.623,0.914030
40.210,477.125,0.944790
40.220,475.342,0.936879
40.230,472.575,0.952128
40.240,469.532,0.960325
40.250,466.921,0.962254
40.260,466.398,0.954614
40.270,468.222,0.970873
40.280,469.441,0.971448
40.290,470.424,0.956577
40.300,471.136,0.924790
40.310,473.048,0.922992
40.320,475.704,0.892842
40.330,478.006,0.941729
40.340,478.681,0.957920
40.350,478.002,0.959584
40.360,477.654,0.957736
40.370,478.362,0.952929
40.380,478.471,0.954064
40.390,477.690,0.956463
40.400,476.399,0.940783
40.410,475.571,0.926039
40.420,474.830,0.941075
40.430,474.142,0.951882
40.440,473.688,0.958424
40.450,473.429,0.960392
40.460,473.196,0.964815
40.470,473.080,0.963867
40.480,473.420,0.958913
40.490,474.196,0.945430
40.500,474.825,0.940849
40.510,474.462,0.950999
40.520,473.705,0.962046
40.530,472.632,0.954258
40.540,470.559,0.928664
40.550,464.911,0.867476
40.560,456.729,0.881220
40.570,451.304,0.736067
40.580,440.621,0.553866
40.590,417.502,0.452295
40.600,395.631,0.592951
40.610,383.651,0.742683
40.620,379.656,0.897699
40.630,378.637,0.894235
40.640,379.423,0.917007
40.650,380.663,0.930476
40.660,382.833,0.888492
40.670,385.532,0.900097
40.680,387.970,0.923865
40.690,390.493,0.924501
40.700,392.383,0.930183
40.710,392.816,0.934926
40.720,392.709,0.940616
40.730,392.845,0.946484
40.740,393.431,0.942499
40.750,393.666,0.942733
40.760,394.480,0.947660
40.770,395.695,0.913238
40.780,396.596,0.941502
40.790,396.142,0.932843
40.800,395.754,0.924345
40.810,394.783,0.947000
40.820,393.837,0.954941
40.830,392.927,0.944290
40.840,390.642,0.922831
40.850,386.549,0.879579
40.860,383.737,0.909097
40.870,382.196,0.890918
40.880,379.487,0.851684
40.890,374.760,0.869912
40.900,371.845,0.926729
40.910,369.249,0.901720
40.920,367.751,0.914887
40.930,368.877,0.908983
40.940,370.515,0.924117
40.950,371.580,0.952938
40.960,370.053,0.938870
40.970,367.230,0.957868
40.980,365.442,0.932672
40.990,365.888,0.939901
41.000,367.396,0.947704
41.010,368.758,0.890293
41.020,369.661,0.839377
41.030,370.043,0.852260
41.040,370.607,0.841522
41.050,371.378,0.874633
41.060,372.205,0.888250
41.070,373.621,0.885178
41.080,376.565,0.911022
41.090,379.243,0.931784
41.100,381.101,0.936631
41.110,383.862,0.917663
41.120,387.662,0.909907
41.130,390.473,0.928851
41.140,393.245,0.952796
41.150,394.997,0.929897
41.160,395.779,0.927231
41.170,395.619,0.927671
41.180,396.047,0.943490
41.190,395.138,0.940471
41.200,393.187,0.961060
41.210,391.600,0.937199
41.220,389.780,0.933894
41.230,389.564,0.931815
41.240,391.069,0.926843
41.250,392.829,0.952524
41.260,394.124,0.954497
41.270,395.621,0.930811
41.280,396.519,0.953686
41.290,396.695,0.955422
41.300,395.972,0.938040
41.310,394.802,0.943819
41.320,393.271,0.956969
41.330,391.933,0.936873
41.340,391.385,0.918383
41.350,391.096,0.919682
41.360,390.465,0.929592
41.370,390.247,0.929326
41.380,390.020,0.943402
41.390,390.817,0.941535
41.400,390.477,0.947211
41.410,390.130,0.949586
41.420,389.969,0.949283
41.430,390.204,0.940789
41.440,390.368,0.936356
41.450,390.184,0.936945
41.460,389.937,0.936015
41.470,389.491,0.940079
41.480,388.610,0.935311
41.490,387.528,0.923913
41.500,386.205,0.897967
41.510,385.396,0.927615
41.520,386.381,0.912320
41.530,388.213,0.936407
41.540,389.620,0.946065
41.550,393.246,0.892856
41.560,400.605,0.724995
41.570,406.303,0.833296
41.580,407.936,0.792791
41.590,403.300,0.538790
41.600,398.235,0.544168
41.610,397.082,0.505204
41.620,438.444,0.590398
41.630,452.150,0.527781
41.640,461.562,0.764216
41.650,466.879,0.919588
41.660,470.266,0.932359
41.670,473.505,0.926936
41.680,476.735,0.901571
41.690,480.389,0.915587
41.700,483.575,0.940507
41.710,485.787,0.957178
41.720,484.186,0.956767
41.730,481.678,0.930356
41.740,478.764,0.943016
41.750,477.041,0.946900
41.760,476.978,0.933250
41.770,476.821,0.923900
41.780,477.152,0.923561
41.790,477.033,0.917656
41.800,476.453,0.924742
41.810,474.413,0.938568
41.820,472.490,0.950028
41.830,470.740,0.936183
41.840,469.931,0.961532
41.850,469.200,0.972466
41.860,468.532,0.973419
41.870,468.149,0.972832
41.880,467.425,0.969600
41.890,466.683,0.960416
41.900,465.940,0.949597
41.910,464.280,0.939927
41.920,461.140,0.923425
41.930,456.961,0.797602
41.940,447.173,0.655643
41.950,433.482,0.774646
41.960,421.272,0.774516
41.970,412.330,0.882469
41.980,408.283,0.859181
41.990,401.521,0.718868
42.000,393.808,0.526732
42.010,386.465,0.568008
42.020,383.074,0.576747
42.030,380.636,0.591239
42.040,382.209,0.666256
42.050,383.383,0.809569
42.060,383.954,0.823788
42.070,385.830,0.833095
42.080,388.227,0.880326
42.090,391.044,0.882908
42.100,394.413,0.915072
42.110,397.101,0.911813
42.120,398.934,0.917355
42.130,399.821,0.928870
42.140,400.148,0.934960
42.150,399.300,0.938180
42.160,398.718,0.913751
42.170,397.878,0.885614
42.180,397.863,0.795536
42.190,399.504,0.689863
42.200,405.312,0.400222
42.210,405.334,0.288300
42.220,416.219,0.258785
42.230,405.351,0.226052
42.240,401.869,0.159387
42.250,411.433,0.142237
42.260,429.477,0.236115
42.270,422.966,0.092214
42.280,418.923,0.091218
42.290,428.907,0.133712
42.300,427.222,0.033164
42.310,642.241,0.046839
42.320,588.746,0.114939
42.330,596.005,0.136487
42.340,494.656,0.134092
42.350,494.236,0.551375
42.360,494.989,0.890507
42.370,494.975,0.946831
42.380,494.497,0.931021
42.390,493.381,0.880710
42.400,491.786,0.838866
42.410,490.730,0.847081
42.420,490.655,0.886341
42.430,491.217,0.917895
42.440,490.991,0.938215
42.450,490.895,0.936099
42.460,491.063,0.933488
42.470,491.260,0.927954
42.480,492.564,0.918392
42.490,494.491,0.958131
42.500,496.609,0.950539
42.510,497.706,0.908021
42.520,501.943,0.797949
42.530,514.224,0.774086
42.540,524.211,0.862064
42.550,533.613,0.851282
42.560,538.447,0.915132
42.570,540.812,0.925625
42.580,541.407,0.941399
42.590,540.341,0.929750
42.600,539.623,0.911586
42.610,535.226,0.849752
42.620,528.190,0.863833
42.630,524.804,0.938130
42.640,523.527,0.940757
42.650,520.471,0.901709
42.660,514.652,0.857952
42.670,514.325,0.889368
42.680,518.528,0.913987
42.690,521.558,0.914244
42.700,523.540,0.932662
42.710,526.145,0.918586
42.720,527.838,0.909611
42.730,526.701,0.934907
42.740,525.201,0.953047
42.750,524.263,0.956456
42.760,523.348,0.954510
42.770,522.826,0.948650
42.780,521.058,0.943002
42.790,519.178,0.942340
42.800,516.523,0.915751
42.810,515.595,0.912636
42.820,517.269,0.939403
42.830,520.252,0.941686
42.840,522.655,0.927592
42.850,525.859,0.937526
42.860,528.428,0.913951
42.870,529.325,0.911411
42.880,529.462,0.924259
42.890,530.039,0.935381
42.900,531.576,0.953862
42.910,533.014,0.957810
42.920,533.019,0.952590
42.930,530.942,0.937243
42.940,527.809,0.930619
42.950,524.939,0.955074
42.960,522.223,0.914271
42.970,516.628,0.909405
42.980,510.584,0.891747
42.990,508.213,0.931626
43.000,508.658,0.936457
43.010,510.063,0.926984
43.020,512.544,0.950320
43.030,515.401,0.924674
43.040,519.046,0.938410
43.050,521.819,0.926485
43.060,523.625,0.941820
43.070,525.067,0.952747
43.080,526.087,0.951166
43.090,526.431,0.949342
43.100,525.326,0.957406
43.110,523.530,0.953513
43.120,521.822,0.939073
43.130,520.510,0.948992
43.140,518.330,0.950195
43.150,516.730,0.937812
43.160,516.142,0.914658
43.170,516.534,0.921796
43.180,517.869,0.939651
43.190,520.136,0.937352
43.200,522.156,0.922269
43.210,524.233,0.941126
43.220,527.051,0.934383
43.230,528.550,0.913628
43.240,528.120,0.930201
43.250,528.143,0.927111
43.260,529.475,0.905424
43.270,529.818,0.906851
43.280,527.686,0.898464
43.290,525.492,0.937528
43.300,524.423,0.951086
43.310,523.821,0.954741
43.320,523.293,0.951052
43.330,522.720,0.938935
43.340,522.409,0.924405
43.350,522.195,0.893221
43.360,520.060,0.905568
43.370,517.608,0.919048
43.380,517.547,0.917422
43.390,519.249,0.924414
43.400,522.795,0.913433
43.410,526.362,0.926145
43.420,530.936,0.931002
43.430,533.695,0.942045
43.440,534.936,0.949167
43.450,536.106,0.962129
43.460,536.708,0.960233
43.470,536.374,0.955028
43.480,535.831,0.942962
43.490,534.986,0.924661
43.500,534.276,0.921441
43.510,533.781,0.923060
43.520,533.200,0.925039
43.530,532.677,0.928398
43.540,532.362,0.924214
43.550,533.648,0.905431
43.560,534.833,0.882915
43.570,535.869,0.717310
43.580,524.544,0.538946
43.590,520.985,0.831955
43.600,528.303,0.869282
43.610,532.430,0.934557
43.620,533.785,0.890532
43.630,533.840,0.817345
43.640,533.786,0.729068
43.650,535.332,0.744333
43.660,534.400,0.619170
43.670,526.429,0.511969
43.680,523.509,0.466451
43.690,522.260,0.439705
43.700,517.615,0.384149
43.710,517.240,0.168178
43.720,517.480,0.179984
43.730,522.118,0.083513
43.740,659.484,0.075425
43.750,530.298,0.086221
43.760,528.745,0.159355
43.770,530.109,0.206587
43.780,460.981,0.190912
43.790,468.144,0.248380
43.800,468.751,0.339226
43.810,467.353,0.240275
43.820,469.062,0.074973
43.830,483.791,0.076399
43.840,1960.083,0.124723
43.850,1946.462,0.205019
43.860,1901.020,0.103278
43.870,469.373,0.075575
43.880,469.044,0.130394
43.890,467.136,0.152837
43.900,466.127,0.136746
43.910,430.232,0.055657
43.920,430.269,0.065263
43.930,430.037,0.074845
43.940,592.785,0.129840
43.950,594.326,0.069705
43.960,596.000,0.064002
43.970,596.384,0.061753
43.980,596.515,0.064108
43.990,602.150,0.066156
44.000,595.759,0.044827
44.010,328.417,0.044197
44.020,328.366,0.066818
44.030,328.031,0.073631
44.040,652.119,0.073998
44.050,657.989,0.059649
44.060,1962.177,0.041692
44.070,1963.388,0.056207
44.080,653.049,0.057557
44.090,648.776,0.094822
44.100,649.281,0.103754
44.110,650.309,0.049722
44.120,597.282,0.054360
44.130,596.855,0.067931
44.140,653.260,0.067130
44.150,659.910,0.067436
44.160,1949.589,0.045950
44.170,1949.194,0.083916
44.180,1950.644,0.113770
44.190,1961.669,0.062924
44.200,1969.300,0.058451
44.210,606.792,0.041836
44.220,599.080,0.062600
44.230,495.856,0.055507
44.240,600.881,0.054174
44.250,467.336,0.047261
44.260,466.245,0.096016
44.270,660.738,0.061028
44.280,1977.655,0.024581
44.290,658.305,0.109158
44.300,646.614,0.114389
44.310,635.435,0.095780
44.320,658.238,0.063460
44.330,474.657,0.082976
44.340,476.054,0.493745
44.350,479.122,0.631500
44.360,485.311,0.764015
44.370,489.386,0.923646
44.380,490.071,0.934493
44.390,490.955,0.926913
44.400,491.616,0.937506
44.410,491.724,0.949038
44.420,492.449,0.944145
44.430,493.080,0.951899
44.440,493.591,0.962982
44.450,494.591,0.976723
44.460,495.901,0.976819
44.470,498.290,0.950533
44.480,501.413,0.931733
44.490,504.500,0.858426
44.500,509.399,0.834049
44.510,512.833,0.885902
44.520,515.943,0.905635
44.530,519.246,0.939018
44.540,522.097,0.899863
44.550,526.391,0.930195
44.560,527.542,0.928601
44.570,526.969,0.942140
44.580,528.813,0.898846
44.590,530.769,0.930901
44.600,530.520,0.931943
44.610,530.985,0.945022
44.620,531.937,0.939226
44.630,530.342,0.915325
44.640,527.947,0.934584
44.650,525.761,0.958880
44.660,523.760,0.943043
44.670,518.670,0.934658
44.680,511.704,0.912689
44.690,506.534,0.913461
44.700,501.179,0.923080
44.710,495.599,0.944602
44.720,490.534,0.942465
44.730,488.544,0.940349
44.740,487.432,0.920726
44.750,486.452,0.937165
44.760,484.118,0.950656
44.770,482.280,0.919070
44.780,481.186,0.909934
44.790,482.073,0.914026
44.800,484.983,0.938451
44.810,486.305,0.934036
44.820,486.808,0.947610
44.830,486.722,0.953471
44.840,485.891,0.956657
44.850,485.342,0.959293
44.860,485.570,0.951162
44.870,485.629,0.953093
44.880,485.054,0.955670
44.890,483.411,0.946614
44.900,481.292,0.903623
44.910,482.141,0.855893
44.920,484.604,0.795443
44.930,487.715,0.854581
44.940,486.751,0.874943
44.950,485.881,0.901598
44.960,486.813,0.882333
44.970,488.871,0.907028
44.980,489.152,0.912825
44.990,488.190,0.880262
45.000,483.515,0.822034
45.010,477.731,0.743606
45.020,476.235,0.501197
45.030,477.947,0.206539
45.040,631.524,0.152504
45.050,630.972,0.139999
45.060,474.335,0.174718
45.070,474.865,0.272067
45.080,477.821,0.546611
45.090,480.527,0.832595
45.100,479.580,0.900784
45.110,477.757,0.899479
45.120,473.783,0.887589
45.130,471.374,0.880576
45.140,470.219,0.906779
45.150,469.293,0.931678
45.160,469.396,0.936280
45.170,469.606,0.934968
45.180,469.829,0.948025
45.190,470.671,0.908562
45.200,470.655,0.893150
45.210,470.360,0.887337
45.220,471.008,0.865988
45.230,471.102,0.876904
45.240,470.416,0.916558
45.250,469.201,0.951935
45.260,468.444,0.956675
45.270,468.994,0.960832
45.280,469.559,0.962841
45.290,469.665,0.970162
45.300,469.544,0.969110
45.310,469.662,0.964863
45.320,470.079,0.957691
45.330,470.533,0.943348
